artifact,result_status,mission_terminal,navigation_success_claimed,result_path,failure_path,failure_reason,recorded_summary,source_reports,physical_reader_path,verified_goal_arrivals,verified_home_arrivals,round_trip_checks_passed,disallowed_contact_samples
go2_short_pulse_navigation_command_history_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_command_history_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.92,""wall_s"":620.217884943,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":3171,\""measured_ns\"":318600000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[0.016488319702794733,2.608712545198143],\""observed_distance_m\"":0.01864867637263449,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_command_history_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,0,False,0
go2_short_pulse_navigation_command_history_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_command_history_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.92,""wall_s"":628.395972206,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_command_history_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_short_pulse_navigation_complete_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_complete_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""round_trips"":3}",docs/go2_short_pulse_navigation_2026-09-16.md;docs/go2_short_pulse_navigation_complete_result_2026-09-16.md,,,,,
go2_short_pulse_navigation_direct_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_direct_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.94,""wall_s"":629.531909354,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_obstacle_grouping_navigation_2026-09-16.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_direct_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_short_pulse_navigation_instantaneous_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_instantaneous_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.9,""wall_s"":621.688939614,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":3451,\""measured_ns\"":346600000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[0.009969526038157294,2.5951112327627994],\""observed_distance_m\"":0.011103670317738314,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_instantaneous_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,0,False,0
go2_short_pulse_navigation_instantaneous_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_instantaneous_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.86,""wall_s"":612.54797339,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_instantaneous_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_short_pulse_navigation_jepa_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_jepa_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.82,""wall_s"":622.456335402,""camera_frames"":4806,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":3552,\""measured_ns\"":356700000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[0.00887798886910543,2.5829625117741988],\""observed_distance_m\"":0.0192118372730012,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_short_pulse_navigation_2026-09-16.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_jepa_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,0,False,0
go2_short_pulse_navigation_jepa_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_jepa_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.88,""wall_s"":630.280710567,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_jepa_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_short_pulse_navigation_maze00_complete_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_maze00_complete_v1_attempt_001/result.json,,,"{""round_trips"":2}",docs/go2_short_pulse_navigation_2026-09-16.md;docs/go2_short_pulse_navigation_complete_result_2026-09-16.md,,,,,
go2_short_pulse_navigation_maze01_complete_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_maze01_complete_v1_attempt_001/result.json,,,"{""round_trips"":1}",docs/go2_short_pulse_navigation_complete_result_2026-09-16.md,,,,,
go2_short_pulse_navigation_maze01_through10_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_maze01_through10_v1_attempt_001/result.json,,,{},docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_navigation_maze01_through11_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_maze01_through11_v1_attempt_001/result.json,,,{},docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_navigation_pose_command_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_pose_command_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":429.6,""wall_s"":551.490368824,""camera_frames"":4294,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":2732,\""measured_ns\"":274700000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[-0.009895734244430033,2.5923961819997743],\""observed_distance_m\"":0.012479727738093615,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":4292,\""measured_ns\"":430700000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.013849421105295726,0.0032643080275596564],\""observed_distance_m\"":0.014228920262992589,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_pose_command_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_short_pulse_navigation_pose_command_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_pose_command_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.94,""wall_s"":627.21131287,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_pose_command_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_short_pulse_navigation_pulse_gap_readout_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_pulse_gap_readout_v1_attempt_001/result.json,,,{},docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_navigation_reactive_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_reactive_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":224.8,""wall_s"":283.877773528,""camera_frames"":2246,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1259,\""measured_ns\"":127400000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[0.01452421651577389,2.613713719515278],\""observed_distance_m\"":0.01997545915218969,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2244,\""measured_ns\"":225900000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[7.869970768239661e-05,0.015336224369182487],\""observed_distance_m\"":0.015336426296432167,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_reactive_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_short_pulse_navigation_reactive_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_reactive_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":257.7,""wall_s"":335.915524328,""camera_frames"":2575,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1902,\""measured_ns\"":191700000000,\""target_initial_body_xy_m\"":[3.9000000000000004,-1.3],\""observed_position_initial_body_xy_m\"":[3.902922644599,-1.3193884577605015],\""observed_distance_m\"":0.019607502283126535,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2573,\""measured_ns\"":258800000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.00471354859173129,-0.014354639637469978],\""observed_distance_m\"":0.015108713361773605,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_reactive_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_short_pulse_navigation_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.9,""wall_s"":619.121563116,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":3744,\""measured_ns\"":375900000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[0.015032296417702457,2.6097013884356475],\""observed_distance_m\"":0.01789097183411183,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,0,False,0
go2_short_pulse_navigation_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.9,""wall_s"":630.709742036,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_short_pulse_navigation_through02_analysis_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_through02_analysis_v1_attempt_001/result.json,,,{},docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_navigation_through03_analysis_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_through03_analysis_v1_attempt_001/result.json,,,{},docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_navigation_through04_analysis_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_through04_analysis_v1_attempt_001/result.json,,,{},docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_navigation_through05_analysis_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_navigation_through05_analysis_v1_attempt_001/result.json,,,{},docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_neural_executed_all_pulses_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_neural_executed_all_pulses_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":17.83474875986576}",docs/go2_short_pulse_learning_2026-09-16.md,,,,,
go2_short_pulse_neural_executed_first_pair_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_neural_executed_first_pair_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":21.484979778993875}",docs/go2_short_pulse_learning_2026-09-16.md,,,,,
go2_short_pulse_obstacle_ipc_benchmark_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_obstacle_ipc_benchmark_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":25.53383171884343}",docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_obstacle_profile_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_obstacle_profile_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":9.15479130204767}",docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_obstacle_unique_cells_benchmark_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_obstacle_unique_cells_benchmark_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":10.159821177832782}",docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_obstacle_unique_cells_full_direct_v1_attempt_001,INCOMPLETE_READOUT,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_obstacle_unique_cells_full_direct_v1_attempt_001/result.json,,,"{""status"":""INCOMPLETE_READOUT"",""camera_frames"":2533}",docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_obstacle_unique_cells_full_direct_v1_attempt_002,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_obstacle_unique_cells_full_direct_v1_attempt_002/result.json,,,"{""status"":""COMPLETE"",""wall_s"":187.01428792718798}",docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_reactive_two_maze_result_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_reactive_two_maze_result_v1_attempt_001/result.json,,,"{""round_trips"":2}",docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_short_pulse_residual_matched_fits_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_residual_matched_fits_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":302.1617771622259}",docs/go2_short_pulse_learning_2026-09-16.md,,,,,
go2_short_pulse_residual_transfer_comparison_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_residual_transfer_comparison_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":19.749662789981812}",docs/go2_short_pulse_learning_2026-09-16.md,,,,,
go2_short_pulse_shared_history_benchmark_v1_attempt_001,COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_short_pulse_shared_history_benchmark_v1_attempt_001/result.json,,,"{""status"":""COMPLETE""}",docs/go2_short_pulse_navigation_2026-09-16.md,,,,,
go2_signed_veto_view_recovery_comparison_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_signed_veto_view_recovery_comparison_v1_attempt_001/result.json,,,{},docs/go2_signed_veto_view_recovery_2026-09-15.md,,,,,
go2_signed_veto_view_recovery_reactive_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_signed_veto_view_recovery_reactive_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":141.52,""wall_s"":141.734512981,""camera_frames"":1414,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":892,\""measured_ns\"":90700000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[0.010717811439182207,2.598994233451956],\""observed_distance_m\"":0.010764898903149528,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":1412,\""measured_ns\"":142700000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.0006687715773161197,0.015374917690842461],\""observed_distance_m\"":0.015389455787090276,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_signed_veto_view_recovery_2026-09-15.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_signed_veto_view_recovery_reactive_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_single_pass_body_projected_late_history_v1_attempt_001,SINGLE_PASS_BODY_PROJECTED_LATE_HISTORY_V1_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_single_pass_body_projected_late_history_v1_attempt_001/result.json,,,"{""status"":""SINGLE_PASS_BODY_PROJECTED_LATE_HISTORY_V1_COMPLETE"",""wall_s"":1982.2003801020328}",docs/go2_single_pass_body_projected_late_history_v1_2026-09-11.md;docs/go2_single_pass_body_projected_launched_2026-09-11.md;docs/go2_single_pass_body_projected_verified_result_2026-09-11.md,,,,,
go2_single_pass_controller_pair_v1_attempt_001,SINGLE_PASS_CONTROLLER_PAIR_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_single_pass_controller_pair_v1_attempt_001/result.json,,,"{""status"":""SINGLE_PASS_CONTROLLER_PAIR_COMPLETE"",""wall_s"":404.30177077208646}",docs/go2_novel_maze_round_trip_pilot_status_2026-09-08.md;docs/go2_single_pass_controller_pair_result_2026-09-09.md;docs/go2_single_pass_controller_pair_v1_2026-09-09.md,,,,,
go2_single_pass_dual_camera_prefix_v1_attempt_001,SINGLE_PASS_DUAL_CAMERA_PREFIX_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_single_pass_dual_camera_prefix_v1_attempt_001/result.json,,,"{""status"":""SINGLE_PASS_DUAL_CAMERA_PREFIX_COMPLETE"",""wall_s"":1841.509078745963}",docs/go2_novel_maze_round_trip_pilot_status_2026-09-08.md;docs/go2_single_pass_dual_camera_prefix_result_2026-09-09.md;docs/go2_single_pass_dual_camera_prefix_v1_2026-09-09.md,,,,,
go2_single_pass_maze_controller_replay_v1_attempt_001,SINGLE_PASS_MAZE_CONTROLLER_REPLAY_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_single_pass_maze_controller_replay_v1_attempt_001/result.json,,,"{""status"":""SINGLE_PASS_MAZE_CONTROLLER_REPLAY_COMPLETE"",""wall_s"":1784.9840793560725}",docs/go2_novel_maze_round_trip_pilot_status_2026-09-08.md;docs/go2_single_pass_controller_replay_result_2026-09-09.md;docs/go2_single_pass_maze_controller_replay_v1_2026-09-09.md,,,,,
go2_single_pass_maze_queries_v1_attempt_001,SINGLE_PASS_MAZE_QUERY_BENCHMARK_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_single_pass_maze_queries_v1_attempt_001/result.json,,,"{""status"":""SINGLE_PASS_MAZE_QUERY_BENCHMARK_COMPLETE"",""wall_s"":29.49966180184856}",docs/go2_single_pass_maze_queries_result_2026-09-09.md;docs/go2_single_pass_maze_queries_v1_2026-09-09.md,,,,,
